"siteid","collectionunitid","datasetid","datasettype"
30960,42179,58517,"geochron"
30960,42179,58518,"vertebrate"
31132,42434,58882,"geochron"
31132,42434,58883,"vertebrate"
31295,42599,59061,"geochron"
31295,42599,59062,"vertebrate"
31528,43127,59622,"geochron"
31528,43127,59623,"vertebrate"
31743,43347,59864,"geochron"
31743,43347,59865,"vertebrate"
31751,43357,59884,"geochron"
31751,43357,59885,"vertebrate"
31752,43358,59886,"geochron"
31752,43358,59887,"vertebrate"
31963,43581,60144,"geochron"
31963,43581,60145,"vertebrate"
32017,43636,60204,"geochron"
32017,43636,60205,"vertebrate"
32018,43637,60206,"geochron"
32018,43637,60207,"vertebrate"
32021,43640,60212,"geochron"
32021,43640,60213,"vertebrate"
32022,43641,60214,"geochron"
32022,43641,60215,"vertebrate"
32023,43642,60216,"geochron"
32023,43642,60217,"vertebrate"
32024,43643,60218,"geochron"
32024,43643,60219,"vertebrate"
32025,43644,60220,"geochron"
32025,43644,60221,"vertebrate"
32027,43646,60224,"geochron"
32027,43646,60225,"vertebrate"
32446,44085,60674,"geochron"
32446,44085,60675,"vertebrate"
32447,44086,60676,"geochron"
32447,44086,60677,"vertebrate"
32448,44087,60678,"geochron"
32448,44087,60679,"vertebrate"
32451,44092,60686,"geochron"
32451,44092,60687,"vertebrate"
32452,44093,60688,"geochron"
32452,44093,60689,"vertebrate"
32453,44094,60690,"geochron"
32453,44094,60691,"vertebrate"
32454,44095,60692,"geochron"
32454,44095,60693,"vertebrate"
32455,44096,60694,"geochron"
32455,44096,60695,"vertebrate"
32456,44103,60708,"geochron"
32456,44103,60709,"vertebrate"
32457,44104,60710,"geochron"
32457,44104,60711,"vertebrate"
32458,44105,60712,"geochron"
32458,44105,60713,"vertebrate"
32459,44106,60714,"geochron"
32459,44106,60715,"vertebrate"
32460,44107,60716,"geochron"
32460,44107,60717,"vertebrate"
32759,44444,61063,"geochron"
32759,44444,61064,"vertebrate"
32760,44445,61065,"geochron"
32760,44445,61066,"vertebrate"
32761,44446,61067,"geochron"
32761,44446,61068,"vertebrate"
32764,44451,61076,"geochron"
32764,44451,61077,"vertebrate"
32765,44452,61078,"geochron"
32765,44452,61079,"vertebrate"
32766,44453,61080,"geochron"
32766,44453,61081,"vertebrate"
32767,44454,61082,"geochron"
32767,44454,61083,"vertebrate"
32768,44455,61084,"geochron"
32768,44455,61085,"vertebrate"
32769,44456,61086,"geochron"
32769,44456,61087,"vertebrate"
32770,44457,61088,"geochron"
32770,44457,61089,"vertebrate"
32772,44459,61091,"geochron"
32772,44459,61092,"vertebrate"
32773,44460,61093,"geochron"
32773,44460,61094,"vertebrate"
32774,44461,61095,"geochron"
32774,44461,61096,"vertebrate"
32843,44557,61231,"geochron"
32843,44557,61232,"vertebrate"
32844,44558,61233,"geochron"
32844,44558,61234,"vertebrate"
32845,44559,61235,"geochron"
32845,44559,61236,"vertebrate"
32846,44560,61237,"geochron"
32846,44560,61238,"vertebrate"
32847,44561,61239,"geochron"
32847,44561,61240,"vertebrate"
32848,44562,61241,"geochron"
32848,44562,61242,"vertebrate"
32849,44563,61243,"geochron"
32849,44563,61244,"vertebrate"
32853,44569,61253,"geochron"
32853,44569,61254,"vertebrate"
32857,44576,61268,"geochron"
32857,44576,61269,"vertebrate"
32858,44578,61271,"geochron"
32858,44578,61272,"vertebrate"
32859,44579,61273,"geochron"
32859,44579,61274,"vertebrate"
32860,44580,61276,"geochron"
32860,44580,61277,"vertebrate"
32861,44581,61278,"geochron"
32861,44581,61279,"vertebrate"
32862,44583,61282,"geochron"
32862,44583,61283,"vertebrate"
32885,44625,61335,"geochron"
32885,44625,61336,"vertebrate"
32886,44626,61337,"geochron"
32886,44626,61338,"vertebrate"
32887,44627,61339,"geochron"
32887,44627,61340,"vertebrate"
32888,44628,61341,"geochron"
32888,44628,61342,"vertebrate"
32891,44630,61345,"geochron"
32891,44630,61346,"vertebrate"
32894,44633,61349,"geochron"
32894,44633,61350,"vertebrate"
32895,44634,61523,"geochron"
32895,44634,61524,"vertebrate"
32896,44635,61525,"geochron"
32896,44635,61526,"vertebrate"
32897,44636,61527,"geochron"
32897,44636,61528,"vertebrate"
32899,44638,61530,"geochron"
32899,44638,61531,"vertebrate"
32900,44639,61532,"geochron"
32900,44639,61533,"vertebrate"
32901,44640,61534,"geochron"
32901,44640,61535,"vertebrate"
33040,44779,61680,"geochron"
33040,44779,61681,"vertebrate"
33041,44780,61682,"geochron"
33041,44780,61683,"vertebrate"
33042,44781,61684,"geochron"
33042,44781,61685,"vertebrate"
33136,44878,61788,"geochron"
33136,44878,61789,"vertebrate"
33291,45042,62013,"geochron"
33291,45042,62014,"vertebrate"
33304,45058,62046,"geochron"
33304,45058,62047,"vertebrate"
