"TEMP_chronid","ndb.chronologies.chronologyid","ndb.chronologies.collectionunitid","ndb.chronologies.agemodel","ndb.chronologies.ageboundolder","ndb.chronologies.ageboundyounger","ndb.chronologies.dateprepared","ndb.chronologies.notes","ndb.chronologies.agetypeid","ndb.chronologies.contactid","ndb.chronologies.isdefault","ndb.chronologies.chronologyname"
"TEMP2655",NA,26874,"bounds",4424,504,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2656",NA,26874,"event",4004,564,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2657",NA,26878,"bounds",1764,624,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2658",NA,26878,"event",1544,884,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2659",NA,26884,"bounds",24004,23254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2660",NA,26884,"event",23784,23474,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2661",NA,26918,"bounds",13394,7704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2662",NA,26918,"event",11644,9454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2663",NA,26999,"bounds",2064,374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2664",NA,26999,"event",1554,882,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2665",NA,27098,"bounds",850000,14624,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2666",NA,27098,"event",850000,14994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2667",NA,27102,"bounds",49800,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2668",NA,27102,"event",33800,15400,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2669",NA,27103,"bounds",1444,784,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2670",NA,27103,"event",1224,1004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2671",NA,27122,"bounds",4814,2994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2672",NA,27122,"event",4204,3614,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2673",NA,27129,"bounds",834,464,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2674",NA,27129,"event",714,584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2675",NA,27201,"bounds",26914,18724,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2676",NA,27201,"event",24354,21334,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2677",NA,27205,"bounds",1264,844,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2678",NA,27205,"event",1164,954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2679",NA,27212,"bounds",4234,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2680",NA,27212,"event",2744,1024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2681",NA,27213,"bounds",2254,1184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2682",NA,27213,"event",1904,1504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2683",NA,27217,"bounds",3014,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2684",NA,27217,"event",2234,284,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2685",NA,27236,"bounds",4734,1974,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2686",NA,27236,"event",4104,2614,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2687",NA,27272,"bounds",1534,674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2688",NA,27272,"event",1244,964,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2689",NA,27274,"bounds",23074,13184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2690",NA,27274,"event",19694,16534,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2691",NA,27276,"bounds",1004,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2692",NA,27276,"event",694,424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2693",NA,27278,"bounds",3094,1444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2694",NA,27278,"event",2544,1994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2695",NA,27281,"bounds",21874,13134,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2696",NA,27281,"event",18944,16054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2697",NA,27284,"bounds",1264,734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2698",NA,27284,"event",1114,874,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2699",NA,27286,"bounds",59287,11900,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2700",NA,27286,"event",45900,11852,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2701",NA,27287,"bounds",6034,504,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2702",NA,27287,"event",5654,584,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2703",NA,27314,"bounds",1294,1064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2704",NA,27314,"event",1234,1124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2705",NA,27585,"bounds",14500,5700,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2706",NA,27585,"event",11700,8500,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2707",NA,27693,"bounds",1084,344,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2708",NA,27693,"event",844,594,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2709",NA,27865,"bounds",414,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2710",NA,27865,"event",404,334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2711",NA,27946,"bounds",2254,564,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2712",NA,27946,"event",2004,854,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2713",NA,27950,"bounds",38954,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2714",NA,27950,"event",31264,9334,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2715",NA,28026,"bounds",4994,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2716",NA,28026,"event",4554,154,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2717",NA,28043,"bounds",2684,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2718",NA,28043,"event",2594,54,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2719",NA,28048,"bounds",4414,3254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2720",NA,28048,"event",4024,3644,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2721",NA,28052,"bounds",19614,13404,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2722",NA,28052,"event",18694,13954,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2723",NA,28054,"bounds",45300,9100,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2724",NA,28054,"event",33900,20200,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2725",NA,28055,"bounds",30700,24800,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2726",NA,28055,"event",28700,26600,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2727",NA,28056,"bounds",994,524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2728",NA,28056,"event",824,664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2729",NA,28057,"bounds",724,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2730",NA,28057,"event",624,134,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2731",NA,28058,"bounds",1014,294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2732",NA,28058,"event",764,544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2733",NA,28060,"bounds",15474,14124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2734",NA,28060,"event",15064,14604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2735",NA,28068,"bounds",2574,-6,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2736",NA,28068,"event",2094,324,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2737",NA,28073,"bounds",2574,1044,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2738",NA,28073,"event",2054,1564,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2739",NA,28076,"bounds",1234,444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2740",NA,28076,"event",964,714,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2741",NA,28077,"bounds",1814,404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2742",NA,28077,"event",1384,824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2743",NA,28103,"bounds",6064,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2744",NA,28103,"event",4374,204,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2745",NA,28107,"bounds",44164,16624,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2746",NA,28107,"event",42424,18884,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2747",NA,28108,"bounds",20114,12314,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2748",NA,28108,"event",17624,14824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2749",NA,28115,"bounds",12154,9764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2750",NA,28115,"event",11334,10584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2751",NA,28151,"bounds",1244,424,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2752",NA,28151,"event",984,684,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2753",NA,28166,"bounds",20184,15644,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2754",NA,28166,"event",18764,17084,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2755",NA,28171,"bounds",1024,-6,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2756",NA,28171,"event",774,114,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2757",NA,28175,"bounds",11744,10114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2758",NA,28175,"event",11194,10664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2759",NA,28177,"bounds",63700,600,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2760",NA,28177,"event",43800,20300,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2761",NA,28185,"bounds",1474,924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2762",NA,28185,"event",1284,1104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2763",NA,28193,"bounds",8224,-36,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2764",NA,28193,"event",5724,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2765",NA,28196,"bounds",834,-16,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2766",NA,28196,"event",534,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2767",NA,28199,"bounds",3284,-26,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2768",NA,28199,"event",2384,274,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2769",NA,28203,"bounds",2864,2024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2770",NA,28203,"event",2594,2304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2771",NA,28204,"bounds",1504,664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2772",NA,28204,"event",1224,944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2773",NA,28207,"bounds",3572,314,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2774",NA,28207,"event",3157,582,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2775",NA,28258,"bounds",1854,424,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2776",NA,28258,"event",1554,714,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2777",NA,28259,"bounds",7574,2654,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2778",NA,28259,"event",5884,4334,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2779",NA,28261,"bounds",894,14,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2780",NA,28261,"event",594,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2781",NA,28262,"bounds",2534,1014,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2782",NA,28262,"event",2014,1534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2783",NA,28263,"bounds",1014,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2784",NA,28263,"event",814,74,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2785",NA,28264,"bounds",574,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2786",NA,28264,"event",334,64,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2787",NA,28265,"bounds",42600,12937,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2788",NA,28265,"event",41200,13500,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2789",NA,28266,"bounds",1974,284,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2790",NA,28266,"event",1384,854,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2791",NA,28272,"bounds",7254,6404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2792",NA,28272,"event",6974,6684,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2793",NA,28273,"bounds",6934,6534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2794",NA,28273,"event",6794,6664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2795",NA,28276,"bounds",1724,444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2796",NA,28276,"event",1294,864,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2797",NA,28278,"bounds",1624,1074,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2798",NA,28278,"event",1424,1244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2799",NA,28292,"bounds",5714,944,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2800",NA,28292,"event",5224,1364,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2801",NA,28310,"bounds",4734,-36,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2802",NA,28310,"event",3214,1434,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2803",NA,28314,"bounds",894,-26,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2804",NA,28314,"event",624,274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2805",NA,28318,"bounds",19904,10324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2806",NA,28318,"event",16984,12054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2807",NA,28319,"bounds",11700,2374,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2808",NA,28319,"event",11700,3574,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2809",NA,28320,"bounds",26500,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2810",NA,28320,"event",26500,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2811",NA,28321,"bounds",17434,16324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2812",NA,28321,"event",17054,16704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2813",NA,28325,"bounds",11700,1664,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2814",NA,28325,"event",11700,2214,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2815",NA,28328,"bounds",5294,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2816",NA,28328,"event",3554,184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2817",NA,28329,"bounds",1064,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2818",NA,28329,"event",734,84,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2819",NA,28332,"bounds",2834,1104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2820",NA,28332,"event",2264,1674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2821",NA,28336,"bounds",39800,13500,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2822",NA,28336,"event",31400,21500,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2823",NA,28338,"bounds",3424,134,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2824",NA,28338,"event",2394,1154,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2825",NA,28342,"bounds",8274,1804,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2826",NA,28342,"event",7854,2144,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2827",NA,28344,"bounds",6774,2184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2828",NA,28344,"event",6194,3374,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2829",NA,28345,"bounds",6494,394,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2830",NA,28345,"event",5834,894,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2831",NA,28349,"bounds",1494,574,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2832",NA,28349,"event",1384,644,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2833",NA,28355,"bounds",6364,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2834",NA,28355,"event",5944,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2835",NA,28356,"bounds",4894,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2836",NA,28356,"event",4244,354,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2837",NA,28363,"bounds",1264,94,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2838",NA,28363,"event",874,224,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2839",NA,28371,"bounds",1364,954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2840",NA,28371,"event",1234,1094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2841",NA,28372,"bounds",12914,7924,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2842",NA,28372,"event",12374,8724,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2843",NA,28375,"bounds",5284,3052,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2844",NA,28375,"event",4804,3807,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2845",NA,28382,"bounds",27324,15024,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2846",NA,28382,"event",27184,16704,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2847",NA,28395,"bounds",964,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2848",NA,28395,"event",564,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2849",NA,28397,"bounds",184790,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2850",NA,28397,"event",125690,49290,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2851",NA,28398,"bounds",504,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2852",NA,28398,"event",294,64,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2853",NA,28399,"bounds",5214,4414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2854",NA,28399,"event",4944,4684,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2855",NA,28442,"bounds",584,184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2856",NA,28442,"event",464,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2857",NA,28443,"bounds",7844,84,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2858",NA,28443,"event",5384,2534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2859",NA,28446,"bounds",514,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2860",NA,28446,"event",304,74,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2861",NA,28449,"bounds",2954,1814,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2862",NA,28449,"event",2714,2094,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2863",NA,28453,"bounds",424,4,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2864",NA,28453,"event",304,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2865",NA,28458,"bounds",42234,14064,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2866",NA,28458,"event",41204,15454,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2867",NA,28465,"bounds",1524,504,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2868",NA,28465,"event",1194,734,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2869",NA,28467,"bounds",55300,23700,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2870",NA,28467,"event",44600,33700,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2871",NA,28508,"bounds",10814,8484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2872",NA,28508,"event",10194,9324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2873",NA,28546,"bounds",734,24,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2874",NA,28546,"event",524,274,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2875",NA,28667,"bounds",2994,24,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2876",NA,28667,"event",2644,454,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2877",NA,28669,"bounds",1364,434,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2878",NA,28669,"event",1094,604,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2879",NA,28712,"bounds",16254,13084,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2880",NA,28712,"event",15174,14134,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2881",NA,28713,"bounds",19784,14174,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2882",NA,28713,"event",18004,16034,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2883",NA,28715,"bounds",19814,17324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2884",NA,28715,"event",18964,18184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2885",NA,28716,"bounds",2384,1334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2886",NA,28716,"event",2024,1704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2887",NA,28719,"bounds",3194,2374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2888",NA,28719,"event",2904,2664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2889",NA,29686,"bounds",5804,3514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2890",NA,29686,"event",5084,4234,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2891",NA,31851,"bounds",10804,1254,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2892",NA,31851,"event",9624,3164,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2893",NA,33310,"bounds",14084,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2894",NA,33310,"event",9614,4244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2895",NA,33311,"bounds",14654,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2896",NA,33311,"event",10104,4814,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2897",NA,33314,"bounds",15924,304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2898",NA,33314,"event",10974,5254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2899",NA,34082,"bounds",1694,314,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2900",NA,34082,"event",1274,734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2901",NA,34084,"bounds",944,494,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2902",NA,34084,"event",784,654,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2903",NA,35065,"bounds",1142,754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2904",NA,35065,"event",1002,884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2905",NA,35068,"bounds",6604,5844,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2906",NA,35068,"event",6344,6074,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2907",NA,35331,"bounds",4424,3634,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2908",NA,35331,"event",4154,3914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2909",NA,35334,"bounds",1884,944,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2910",NA,35334,"event",1564,1244,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2911",NA,35335,"bounds",2784,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2912",NA,35335,"event",1624,394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2913",NA,35336,"bounds",1714,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2914",NA,35336,"event",1404,164,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2915",NA,35348,"bounds",42254,16274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2916",NA,35348,"event",34354,24214,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2917",NA,35355,"bounds",17924,12064,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2918",NA,35355,"event",16244,13154,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2919",NA,35373,"bounds",16454,10584,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2920",NA,35373,"event",14674,12364,45683,NA,3,6539,FALSE,"Syverson-Blois"
