"index","op","name","z","type","value","probability"
4,"Boundary","beginAnalysisUnit",,"posterior",-361990,3.75e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361890,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361790,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361690,5.078e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361590,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361490,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361390,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361290,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361190,4.922e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-361090,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360990,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360890,4.375e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360790,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360690,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360590,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360490,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360390,3.828e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360290,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360190,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-360090,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359990,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359890,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359790,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359690,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359590,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359490,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359390,3.568e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359290,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359190,4.635e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-359090,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358990,4.115e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358890,4.349e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358790,4.713e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358690,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358590,3.854e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358490,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358390,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358290,3.62e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358190,3.854e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-358090,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357990,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357890,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357790,3.776e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357690,4.141e-7
